id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
17624,15722,15722,2015/2016,7,8/30/2015 0:00,1994669,177361,2182,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,47249,309943,12374,13557,68836,68786,12320,69628,69085,13538,68870,15361,306174,73116,75578,142282,13449,30977,69479,361403,274156,7284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17627,15722,15722,2015/2016,8,9/11/2015 0:00,1994672,8030,8245,1,2,4,6,8,4,6,2,8,4,6,1,2,6,8,4,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,10,10,1,3,3,3,3,6,6,8,8,8,11,427161,13480,237620,114215,155348,426005,112656,206829,13428,115724,208813,32633,77860,94419,429655,150239,179375,93839,540098,407970,229737,213737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19404,17642,17642,2015/2016,10,11/9/2015 0:00,2015897,6367,10264,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,52160,362665,46635,303227,525595,209099,200871,667968,668820,97331,209312,426359,150064,246331,242874,474736,40719,185591,319975,477023,198343,403003,4,3.4,1,4.6,3.3,1.8,3.8,3.4,1.85,4.2,3.4,1.85,4.66,3.53,1.89,4.33,3.3,1.8,NA,NA,NA,4.4,3.4,1.87,NA,NA,NA,NA,NA,NA
19415,17642,17642,2015/2016,12,12/6/2015 0:00,2015908,158085,8613,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,45306,361749,116183,470807,268257,163907,45286,11743,164093,320614,388532,194632,176299,97515,164470,570360,355874,145584,265799,690364,181205,570159,2.15,3,3,2.1,3,3.7,2.1,3.1,3.3,2.15,2.9,3.8,2.32,3,3.84,2.1,2.88,3.75,NA,NA,NA,2.25,3,3.8,NA,NA,NA,NA,NA,NA
19427,17642,17642,2015/2016,13,12/12/2015 0:00,2015920,7844,10212,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,571298,361763,242872,568911,522750,361768,106013,96838,397019,361736,474131,33431,191789,139898,267680,322354,265277,174853,478988,426709,361341,184590,2.4,3,3,2.4,3.1,2.95,2.3,3.1,2.9,2.3,3.1,3.1,2.34,3.27,3.42,2.3,3,3.1,NA,NA,NA,2.3,3.25,3.3,NA,NA,NA,NA,NA,NA
19431,17642,17642,2015/2016,13,12/13/2015 0:00,2015924,188163,10264,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,181433,NA,211780,45352,209442,428063,470546,164363,500934,554288,168065,426359,150064,246331,242874,474736,282284,263260,319975,281628,528508,198343,7,3.75,1,6.25,3.7,1.55,5.4,3.7,1.55,6.5,3.8,1.53,7.41,4.09,1.55,6,3.6,1.55,NA,NA,NA,7.5,4,1.53,NA,NA,NA,NA,NA,NA
19447,17642,17642,2015/2016,15,1/2/2016 0:00,2015940,7844,9772,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,571298,361763,489710,242872,375783,106013,361768,96838,397019,571296,474131,30989,150268,182456,185945,11758,186748,94309,589344,164031,39122,292313,6.5,3.8,1,6.75,3.6,1.53,5.7,3.8,1.5,6,3.8,1.57,6.84,4.07,1.58,6,3.75,1.53,NA,NA,NA,7,4,1.55,NA,NA,NA,NA,NA,NA
19456,17642,17642,2015/2016,16,1/6/2016 0:00,2015949,10264,10215,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,426359,150064,96968,246331,474736,25926,185591,319975,281628,198343,403003,164354,568920,150299,570834,190010,11726,470541,40967,40966,361320,388514,1.3,5,11,1.3,4.6,10.5,1.35,4.5,7.3,1.33,4.5,11,1.31,5.56,12.17,1.3,4.5,10,NA,NA,NA,1.29,5.2,12,NA,NA,NA,NA,NA,NA
19472,17642,17642,2015/2016,18,1/16/2016 0:00,2015965,10215,6403,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,164354,568920,150299,667901,190010,470541,150024,112801,40966,40967,388514,164316,470337,361751,185798,361723,163605,301634,NA,570463,570461,164334,3,3.2,2,3.2,3,2.3,2.8,3.2,2.3,3.1,3.1,2.38,3.13,3.29,2.49,3,3.1,2.3,NA,NA,NA,3.13,3.2,2.4,NA,NA,NA,NA,NA,NA
19509,17642,17642,2015/2016,21,2/7/2016 0:00,2015993,6367,8348,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,522846,362665,46635,303227,525595,667968,209099,668820,209312,306239,523414,380949,215823,71352,11863,29580,112397,524434,361321,181357,280936,211118,2.3,3.3,3,2.25,3.1,3.2,2.4,3.2,2.7,2.38,3.1,3.1,2.5,3.26,3.15,2.3,3,3.1,NA,NA,NA,2.4,3.2,3.13,NA,NA,NA,NA,NA,NA
19518,17642,17642,2015/2016,22,2/14/2016 0:00,2016002,158085,6367,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,45306,419791,116183,470807,268257,NA,45286,11743,114651,320614,164093,522846,362665,303227,46635,280906,525595,209099,667968,668820,523414,306239,1.75,3.5,4,1.75,3.25,5,1.8,3.4,4,1.8,3.3,5,1.85,3.41,5.22,1.75,3.3,4.6,NA,NA,NA,1.8,3.5,4.8,NA,NA,NA,NA,NA,NA
19534,17642,17642,2015/2016,24,2/27/2016 0:00,2016018,158085,10264,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,45306,419791,116183,470807,268257,45286,NA,164093,11743,388532,618713,164316,150064,273564,246331,474682,25926,16475,319975,281628,154268,159598,4,3.1,2,3.9,3.1,2,3.3,3.1,2.1,3.75,3.3,2.05,4,3.51,2.04,3.4,3.1,2.1,NA,NA,NA,3.9,3.25,2.05,NA,NA,NA,NA,NA,NA
19546,17642,17642,2015/2016,25,3/6/2016 0:00,2016030,10215,7844,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,164354,568920,570834,150299,721133,470541,150024,112801,40966,361320,214450,571298,361763,568911,489710,522750,361768,106013,96838,397019,361736,474131,3.1,3.2,2,3,3,2.4,2.8,3.1,2.4,2.88,3.25,2.4,3.12,3.41,2.43,2.8,3.1,2.45,NA,NA,NA,3,3.3,2.4,NA,NA,NA,NA,NA,NA
19570,17642,17642,2015/2016,28,4/3/2016 0:00,2016054,6367,10238,1,2,4,6,8,4,6,5,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,10,10,10,1,3,3,3,3,6,6,8,8,8,11,581726,362665,303227,46635,280906,209099,667968,306239,668820,185709,209312,96836,193805,361379,240935,45280,98361,150039,522765,163839,605507,360510,2.25,3.1,3,2.25,3.1,3.2,2.3,3.1,2.9,2.3,3.1,3.25,2.37,3.28,3.36,2.25,3,3.2,NA,NA,NA,2.3,3.2,3.3,NA,NA,NA,NA,NA,NA
19574,17642,17642,2015/2016,28,4/2/2016 0:00,2016058,10212,10214,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,33431,191789,566389,139898,322354,40701,174853,265277,478988,184590,361341,361717,150047,500618,267728,191793,288622,264089,265913,610273,614970,214449,2.38,3.2,3,2.4,3.2,2.85,2.5,3.1,2.7,2.3,3.2,3.1,2.39,3.37,3.22,2.3,3.25,2.88,NA,NA,NA,2.3,3.4,3.1,NA,NA,NA,NA,NA,NA
19581,17642,17642,2015/2016,29,4/9/2016 0:00,2016065,9768,10212,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,8,8,8,8,11,40604,182765,165526,489013,172888,300916,257865,27694,38229,98220,291219,33431,191789,566389,139898,322354,40701,184590,478988,265277,169709,174853,1.2,6,15,1.22,5.75,11,1.2,5.5,12,1.22,6,13,1.2,7.65,16,1.2,6,11,NA,NA,NA,1.18,7,15,NA,NA,NA,NA,NA,NA
19586,17642,17642,2015/2016,3,8/30/2015 0:00,2015827,10215,9768,1,2,4,6,8,5,3,5,7,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,8,8,8,10,10,1,3,3,3,3,7,7,7,7,10,10,202632,361320,150299,186671,164395,150024,470541,213743,111704,97496,40967,40604,300918,193927,265275,132898,246414,40930,300916,493196,98220,291219,8.5,4.33,1,7.75,4.1,1.42,5.7,3.8,1.5,8,4,1.4,8.91,4.6,1.43,8,4,1.4,NA,NA,NA,9.5,4.5,1.4,NA,NA,NA,NA,NA,NA
19587,17642,17642,2015/2016,3,8/31/2015 0:00,2015828,9807,10212,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,40959,209503,24932,23947,476766,422812,281205,191774,356069,281560,164128,33431,322354,267680,498603,242892,174853,73172,242882,184590,361341,361760,2.3,3.1,3,2.25,3,3.3,2.2,3.1,3.1,2.3,2.9,3.1,2.44,3.11,3.33,2.38,2.88,3.1,NA,NA,NA,2.4,3.1,3.3,NA,NA,NA,NA,NA,NA
19592,17642,17642,2015/2016,3,8/31/2015 0:00,2015833,6367,7844,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,3,5,7,6,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,6,11,570468,362665,46635,303227,280906,209099,667968,209312,668820,200871,185709,120621,361763,242872,568911,375783,361768,421995,96838,361736,106013,212695,2.9,3.1,2,2.95,3.05,2.4,2.7,3.1,2.5,2.9,2.9,2.4,3.08,3.11,2.6,3,2.8,2.5,NA,NA,NA,3,3.1,2.6,NA,NA,NA,NA,NA,NA
19595,17642,17642,2015/2016,30,4/17/2016 0:00,2016070,9807,10215,1,2,4,6,8,5,5,3,7,4,6,1,2,4,6,8,6,3,5,7,4,5,1,3,3,3,3,6,8,8,8,10,10,1,3,3,3,3,6,8,8,8,6,11,301804,209503,361700,23947,476766,191774,422812,356069,281205,303935,164128,164354,361320,150299,186671,721133,11726,112801,470541,214450,570835,97496,2.2,3.2,3,2,3.2,3.7,2.2,3.2,3,2.15,3.3,3.4,2.24,3.47,3.45,2,3.2,3.6,NA,NA,NA,2.15,3.4,3.4,NA,NA,NA,NA,NA,NA
19598,17642,17642,2015/2016,30,4/17/2016 0:00,2016073,10212,7844,1,2,4,6,8,3,7,5,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,33431,191789,139898,566389,322354,478988,265277,40701,169709,174853,184590,571298,361763,568911,489710,522750,361768,106013,96838,397019,361736,571296,2.38,3.2,3,2.3,3,3.2,2.3,3,3,2.3,3.3,3,2.35,3.48,3.2,2.25,3.2,3,NA,NA,NA,2.3,3.4,3.1,NA,NA,NA,NA,NA,NA
19604,17642,17642,2015/2016,31,4/24/2016 0:00,2016079,10212,158085,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,33431,191789,139898,566389,322354,174853,40701,265277,478988,169709,184590,45306,205940,493731,470807,268257,45286,115512,NA,114651,618713,388532,2.2,3.2,3,2.3,3.2,3,2.2,3.1,3.1,2.25,3.3,3.2,2.28,3.44,3.38,2.38,3.2,2.8,NA,NA,NA,2.3,3.3,3.2,NA,NA,NA,NA,NA,NA
19607,17642,17642,2015/2016,31,4/23/2016 0:00,2016082,6403,10264,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,500575,575118,361751,24590,361723,163605,164272,NA,361311,570461,164334,164316,474736,96968,246331,74049,319975,185591,16475,163824,403003,198343,3.8,3.3,2,3.5,3.4,2,3.3,3.3,2,3.8,3.4,1.95,4.3,3.43,1.99,3.75,3.25,1.95,NA,NA,NA,4,3.5,1.95,NA,NA,NA,NA,NA,NA
19609,17642,17642,2015/2016,31,4/24/2016 0:00,2016084,10214,8348,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,361717,150047,500618,684002,191793,420224,264089,214449,265913,610273,614970,380949,186677,71352,245423,29580,181357,524434,112397,361321,211118,280936,2,3.4,3,1.95,3.25,3.8,2,3.2,3.4,2,3.4,3.6,2.06,3.35,4.14,1.95,3.25,3.75,NA,NA,NA,2,3.4,3.9,NA,NA,NA,NA,NA,NA
19614,17642,17642,2015/2016,32,5/1/2016 0:00,2016089,8348,8613,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,380949,186677,71352,245423,29580,181357,524434,112397,361321,211118,534485,194632,385299,164470,97515,361711,355874,173466,209507,97512,265799,570159,2.63,3,2,2.6,3,2.75,2.6,2.9,2.7,2.7,2.9,2.9,2.81,3.02,2.97,2.45,2.9,3,NA,NA,NA,2.7,3.1,2.8,NA,NA,NA,NA,NA,NA
19618,17642,17642,2015/2016,32,4/29/2016 0:00,2016093,9772,7844,1,2,4,8,6,2,4,6,8,4,6,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,363364,150268,258269,11758,185945,186748,94309,589344,164031,39122,36257,571298,568911,242872,489710,96838,361768,397019,668725,522750,474131,116907,1.11,9,19,1.11,7.75,19,1.1,7.5,16,1.15,8,21,1.11,10.85,30.65,1.12,7,17,NA,NA,NA,1.13,8.5,21,NA,NA,NA,NA,NA,NA
19622,17642,17642,2015/2016,33,5/9/2016 0:00,2016097,7842,158085,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,450003,127888,570434,481656,150769,528347,280510,470305,323380,195500,267383,45306,419791,493731,470807,268257,115512,45286,114651,163907,388532,618713,2.25,3.2,3,2.3,3.1,3.1,NA,NA,NA,2.3,3.1,3.25,2.36,3.31,3.35,2.45,3,2.88,NA,NA,NA,2.25,3.3,3.25,NA,NA,NA,NA,NA,NA
19634,17642,17642,2015/2016,34,5/15/2016 0:00,2016109,8348,10212,1,2,4,6,8,5,4,6,3,5,7,1,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,6,8,8,10,10,10,1,3,3,3,3,6,8,8,10,10,10,667964,186677,71352,NA,29580,667963,181357,149949,622233,211118,570473,167285,11796,443002,319787,NA,40701,478988,265277,169709,361341,257540,2.05,3.5,3,2.1,3.4,3.2,2.1,3.3,3.1,2.1,3.5,3.3,2.17,3.71,3.39,2.15,3.3,3.1,NA,NA,NA,2.1,3.5,3.25,NA,NA,NA,NA,NA,NA
19650,17642,17642,2015/2016,5,9/21/2015 0:00,2015846,9807,8348,1,2,4,6,8,3,5,7,3,5,7,1,8,6,2,4,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,40959,209503,24932,23947,476766,281205,37548,191774,470370,211821,164128,380949,29580,11863,215823,71352,112397,229803,149949,534485,68516,361321,2.1,3.25,3,2.05,3,3.9,2.1,3.1,3.3,2.1,3,3.8,2.14,3.17,4.11,2.15,3,3.4,NA,NA,NA,2.1,3.1,4,NA,NA,NA,NA,NA,NA
19665,17642,17642,2015/2016,6,9/28/2015 0:00,2015861,7841,10215,1,2,4,6,8,5,4,6,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,8,8,10,10,10,1,3,3,3,3,7,7,7,7,10,10,19515,150322,163901,534473,180236,242889,150083,79775,40955,184114,500932,164354,361320,570834,186671,164395,190010,150024,40966,213743,97496,40967,1.62,3.6,6,1.6,3.9,5,1.6,3.6,5,1.62,3.5,6,1.62,3.82,6.87,1.65,3.3,5.5,NA,NA,NA,1.62,3.7,6.5,NA,NA,NA,NA,NA,NA
19673,17642,17642,2015/2016,7,10/2/2015 0:00,2015869,10238,7842,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,96836,193805,361379,489013,45280,522765,45249,362661,280972,163839,193322,13345,127888,164221,570434,45316,280510,470305,362261,172888,267383,185636,2.5,3.2,2,2.45,3.1,2.85,2.4,3.2,2.7,2.5,3.1,2.9,2.6,3.23,3.03,2.5,3.1,2.7,NA,NA,NA,2.55,3.25,2.9,NA,NA,NA,NA,NA,NA
19675,17642,17642,2015/2016,7,10/3/2015 0:00,2015871,188163,8348,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,186705,500721,211780,45352,164083,428063,470546,500934,423024,361340,280496,380949,215823,71352,245423,29580,524434,229803,112397,534485,211118,361321,2.38,3.1,3,2.35,3,3.1,2.3,3.1,2.9,2.3,2.9,3.3,2.42,3.09,3.47,2.45,2.88,3,NA,NA,NA,2.38,3.1,3.4,NA,NA,NA,NA,NA,NA
19677,17642,17642,2015/2016,8,10/26/2015 0:00,2015873,9807,6367,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,40959,242879,23947,422808,476766,281205,191774,356069,422812,470370,211821,570468,362665,46635,303227,280906,667968,209099,668820,200871,209312,97331,1.83,3.4,4,1.87,3.25,4.2,1.9,3.3,3.7,1.85,3.1,4.5,1.9,3.34,5,1.91,3,4.33,NA,NA,NA,1.9,3.3,4.8,NA,NA,NA,NA,NA,NA
19691,17642,17642,2015/2016,9,10/31/2015 0:00,2015887,9768,7842,1,2,4,6,8,5,3,5,7,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,10,10,1,3,3,3,3,6,6,8,8,8,11,40604,25990,193927,281111,132898,257865,575225,300916,38229,98220,291219,13345,127888,570434,164221,45316,280510,362261,172888,185636,362711,268283,1.2,6,15,1.22,5.75,12,1.25,5,10,1.22,6,13,1.26,6.2,14.5,1.22,6,13,NA,NA,NA,1.22,6,15,NA,NA,NA,NA,NA,NA
21290,19694,19694,2015/2016,1,8/1/2015 0:00,1990843,9925,8649,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11,32562,144989,191616,209405,582499,25382,70078,185566,237563,243160,74814,109622,294863,23007,35955,32430,210842,41063,35398,369742,108760,46377,1.17,7,15,1.14,6.75,14,1.15,6.2,14,1.22,6,15,1.21,7.36,15.45,1.22,6,13,NA,NA,NA,1.17,7.5,19,NA,NA,NA,NA,NA,NA
21300,19694,19694,2015/2016,10,10/3/2015 0:00,1990901,8426,9938,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,11024,179810,445511,32088,195283,89405,214953,212715,192779,195678,215931,620136,94467,211849,25131,445509,419207,34447,393272,540680,172186,164695,2.38,3.4,2,2.45,3.25,2.6,2.4,3.2,2.7,2.4,3.3,2.8,2.52,3.55,2.89,2.6,3.1,2.8,NA,NA,NA,2.45,3.5,2.9,NA,NA,NA,NA,NA,NA
21307,19694,19694,2015/2016,11,10/17/2015 0:00,1990908,8467,8426,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,7,11,14100,189927,32725,29049,67228,181262,47575,32973,32559,35725,110738,11024,39079,445511,32088,195283,212715,192779,89405,214953,195678,215931,2,3.3,3,2,3.2,3.5,2,3.3,3.3,2.05,3.4,3.5,2.13,3.62,3.6,2.15,3.2,3.6,NA,NA,NA,2.1,3.5,3.6,NA,NA,NA,NA,NA,NA
21313,19694,19694,2015/2016,12,10/24/2015 0:00,1990914,8426,8429,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,11024,179810,445511,32088,195283,192779,214953,212715,425251,195678,215931,41066,244953,391038,502812,132111,127140,25674,314409,430429,632488,562725,2.3,3.5,2,2.3,3.2,2.8,2.3,3.2,2.8,2.3,3.3,2.9,2.39,3.52,3.1,2.5,3.1,2.9,NA,NA,NA,2.38,3.5,3,NA,NA,NA,NA,NA,NA
21334,19694,19694,2015/2016,16,11/29/2015 0:00,1990935,8066,9925,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,40980,275936,35751,260486,469296,41896,95352,246317,127644,17749,262542,32562,31701,427061,191616,582499,70078,291932,237563,303899,111060,74814,11,5.75,1,10,4.75,1.26,7.8,4.6,1.33,10,5.25,1.3,10.78,5.65,1.32,11,5,1.3,NA,NA,NA,11.5,5.75,1.29,NA,NA,NA,NA,NA,NA
21372,19694,19694,2015/2016,21,12/30/2015 0:00,1990967,9927,8467,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,8,2,6,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,237562,98959,696404,41060,35502,674221,37294,41059,306651,32826,196865,14100,449205,32725,35968,67228,314399,32559,17528,47575,35725,282253,2.9,3.4,2,2.6,3.25,2.45,2.7,3.2,2.4,2.88,3.25,2.4,3.02,3.47,2.46,2.9,3.25,2.4,NA,NA,NA,2.88,3.4,2.5,NA,NA,NA,NA,NA,NA
21378,19694,19694,2015/2016,22,1/2/2016 0:00,1990973,9927,8429,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,237562,98959,696404,41060,35502,306651,674221,37294,41059,32826,196865,41066,127140,244953,502812,132111,430429,355744,25674,440404,190493,562725,2.25,3.5,3,2.15,3.4,2.9,2.1,3.3,3.1,2.3,3.3,3,2.33,3.52,3.21,2.3,3.4,3,NA,NA,NA,2.3,3.5,3.13,NA,NA,NA,NA,NA,NA
21390,19694,19694,2015/2016,24,1/23/2016 0:00,1990985,9925,8467,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,32562,31701,144989,427061,582499,291932,111060,243160,70078,237563,74814,14100,189927,35968,29049,67228,47575,32973,282253,110738,181262,35725,1.18,7,13,1.22,5.5,10.5,1.22,5.3,11,1.2,6.5,15,1.22,7.05,16.15,1.25,5.5,13,NA,NA,NA,1.2,7,15,NA,NA,NA,NA,NA,NA
21413,19694,19694,2015/2016,28,2/27/2016 0:00,1991008,9860,8597,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,22924,355739,261332,419207,186531,298447,37104,92790,391041,209815,114503,32584,384144,519951,159663,281099,419136,79320,171789,448812,159373,180137,1.57,4,5,1.53,3.9,5.25,1.55,3.7,5.4,1.55,4,6,1.58,4.3,6.31,1.6,4,5.5,NA,NA,NA,1.57,4.3,5.75,NA,NA,NA,NA,NA,NA
21420,19694,19694,2015/2016,29,3/1/2016 0:00,1991015,8597,8649,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,32584,171789,159663,519951,36394,246316,448812,79320,159373,180137,281099,168673,32430,32833,23007,294863,369742,159856,24439,35398,262753,32465,3.5,3.4,2,3.5,3.3,1.95,3.1,3.3,2.1,3.3,3.5,2.1,3.54,3.62,2.14,3.5,3.3,2.1,NA,NA,NA,3.4,3.6,2.15,NA,NA,NA,NA,NA,NA
21422,19694,19694,2015/2016,3,9/15/2015 0:00,1990855,8485,8429,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,254472,388894,171094,32419,180274,119435,118897,35463,25416,190851,31916,41066,244953,391038,502812,132111,127140,355744,25674,190493,632488,33956,1.4,4.5,8,1.36,4.33,7.25,1.4,4.1,7,1.4,4.2,8,1.44,4.77,8.1,1.4,4.5,8,NA,NA,NA,1.44,4.6,8,NA,NA,NA,NA,NA,NA
